customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,is_churned,tenure_days,plan_id,plan_name,plan_tier,status,mrr_usd,billing_cycle,team_size,active_members,total_events,avg_session_sec,unique_features,last_activity,first_activity,total_sessions_with_duration,latest_nps,avg_nps,nps_surveys_count
931,Ultra Studio,Manufacturing,small,GB,United Kingdom,Europe/London,yuki.jackson@enterprise.com,Yuki Jackson,2024-12-03,referral,True,,,8.0,0,485.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,52,1987.5128205128206,7,2025-08-22 17:49:45,2023-04-20 23:53:15,39,7.0,8.666666666666666,3.0
932,TrekLabs,Marketing,small,AU,Australia,Australia/Sydney,mary.young@treklabs.com,Mary Young,2023-09-19,event,True,,,10.0,0,926.0,1.0,Free,free,active,0.0,annual,0.0,0.0,45,1709.3589743589744,6,2025-10-02 15:06:21,2023-01-04 20:12:11,39,10.0,6.4,5.0
933,HiveGroup,E-commerce,enterprise,US,United States,America/New_York,Matthew.White@hivegroup.com,Matthew White,2024-12-13,event,True,,,8.0,0,475.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,43,1754.2432432432433,7,2025-09-24 21:00:46,2023-02-22 00:05:30,37,9.0,8.5,2.0
934,Beam Analytics,Retail,small,GB,United Kingdom,Europe/London,anthony.martin@outlook.com,Anthony Martin,2024-08-09,paid_ads,True,,,,0,601.0,6.0,Enterprise,enterprise,active,61.88,annual,0.0,0.0,57,1796.3061224489795,6,2025-08-20 05:25:17,2023-06-15 00:28:29,49,9.0,8.5,2.0
935,SyncDynamics,Manufacturing,small,GB,United Kingdom,Europe/London,mary.tanaka@syncdynamics.com,Mary Tanaka,2023-04-14,referral,True,,,,0,1084.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,48,1706.8918918918919,3,2025-08-20 00:20:31,2023-01-05 02:56:17,37,8.0,8.0,2.0
936,ZealHQ,Marketing,large,US,United States,America/Los_Angeles,elizabeth.wright@gmail.com,Elizabeth Wright,2023-06-25,organic,True,,,1.0,0,1012.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,45,2133.846153846154,4,2025-09-24 17:17:10,2023-03-11 14:30:51,39,5.0,5.5,2.0
937,DriftPlatform,Legal,small,FR,France,Europe/Paris,jessica.hernandez@outlook.com,Jessica Hernandez,2023-05-20,organic,False,2025-06-03 18:51:05,Outgrew the platform,,1,745.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,48,1907.3,5,2025-07-03 12:18:13,2023-02-10 19:57:55,40,8.0,4.0,2.0
938,JadeDynamics,Telecommunications,medium,CA,Canada,America/Toronto,raj.king@startup.co,Raj King,2024-06-20,paid_ads,True,,,9.0,0,651.0,4.0,Professional,professional,active,35.1,monthly,0.0,0.0,39,1688.2162162162163,6,2025-06-16 08:40:11,2023-01-04 15:08:14,37,7.0,6.0,3.0
939,HubGroup,Manufacturing,medium,DE,Germany,Europe/Berlin,nancy.johnson@gmail.com,Nancy Johnson,2025-03-04,paid_ads,True,,,9.0,0,394.0,1.0,Free,free,active,0.0,annual,0.0,0.0,44,1803.9142857142858,6,2025-10-25 13:50:13,2023-01-14 21:11:12,35,9.0,9.0,1.0
940,PeakCloud,Finance,small,GB,United Kingdom,Europe/London,mark.taylor@enterprise.com,Mark Taylor,2023-07-29,paid_ads,True,,,2.0,0,978.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,27,1924.8695652173913,5,2025-08-21 04:33:12,2023-04-07 12:09:49,23,3.0,5.333333333333333,3.0
941,Data Studio,Consulting,medium,SG,Singapore,Asia/Singapore,kenji.ramirez@tech.dev,Kenji Ramirez,2023-02-11,referral,True,,,,0,1146.0,1.0,Free,free,active,0.0,annual,0.0,0.0,48,1850.5135135135135,6,2025-10-29 09:05:45,2023-02-14 05:26:24,37,10.0,10.0,1.0
942,EdgeStudio,Education,medium,US,United States,America/Los_Angeles,james.miller@edgestudio.com,James Miller,2024-06-05,organic,True,,,1.0,0,666.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,36,1942.6296296296296,3,2025-10-08 05:48:35,2023-02-05 13:48:02,27,,,
943,VertexGroup,Real Estate,small,DE,Germany,Europe/Berlin,nancy.brown@enterprise.com,Nancy Brown,2024-03-19,referral,True,,,9.0,0,744.0,4.0,Professional,professional,active,35.1,monthly,0.0,0.0,47,1903.4736842105262,5,2025-09-25 15:19:09,2023-08-25 05:45:50,38,9.0,7.4,5.0
944,TrekHQ,Logistics,small,US,United States,America/Los_Angeles,elizabeth.kim@startup.co,Elizabeth Kim,2023-08-14,partner,False,2024-12-26 13:18:51,Too expensive,,1,500.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,35,1650.40625,4,2025-08-04 06:50:41,2023-04-30 10:26:15,32,6.0,7.25,4.0
945,Jet Corp,Media,medium,DE,Germany,Europe/Berlin,susan.smith@gmail.com,Susan Smith,2024-05-09,paid_ads,True,,,10.0,0,693.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,32,1581.8846153846155,4,2025-10-20 00:49:49,2023-08-14 11:38:25,26,,,
946,XenonIO,Education,medium,JP,Japan,Asia/Tokyo,kimberly.ivanov@company.io,Kimberly Ivanov,2024-11-14,event,True,,,,0,504.0,5.0,Professional Plus,professional,active,36.88,annual,0.0,0.0,40,1832.5806451612902,6,2025-09-01 13:01:10,2023-06-22 08:19:50,31,7.0,6.5,2.0
947,OrbitLabs,Education,small,JP,Japan,Asia/Tokyo,karen.young@gmail.com,Karen Young,2023-11-04,partner,True,,,9.0,0,880.0,5.0,Professional Plus,professional,paused,49.17,annual,0.0,0.0,34,2522.2608695652175,5,2025-10-22 19:05:18,2024-04-04 15:10:08,23,3.0,5.333333333333333,3.0
948,OrbitPlatform,Finance,small,FR,France,Europe/Paris,paul.allen@startup.co,Paul Allen,2023-11-03,referral,False,2024-04-07 04:12:11,Integration issues,8.0,1,156.0,6.0,Enterprise,enterprise,cancelled,99.0,monthly,0.0,0.0,47,1961.0975609756097,6,2025-10-15 22:36:16,2023-05-17 00:00:38,41,8.0,8.0,3.0
949,ZealWorks,Technology,medium,AU,Australia,Australia/Sydney,sofia.ramirez@gmail.com,Sofia Ramirez,2024-01-15,referral,False,2024-08-15 01:26:12,Not enough users,,1,213.0,5.0,Professional Plus,professional,cancelled,49.17,annual,0.0,0.0,42,2018.75,3,2025-10-21 14:29:17,2023-06-22 10:38:14,32,,,
950,Ultra Ventures,Manufacturing,enterprise,US,United States,America/Chicago,michael.garcia@yahoo.com,Michael Garcia,2024-05-19,paid_ads,True,,,,0,683.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,47,1839.175,5,2025-10-30 18:09:58,2023-01-25 02:34:04,40,8.0,8.333333333333334,3.0
951,DataLabs,Technology,small,DE,Germany,Europe/Berlin,dmitri.white@company.io,Dmitri White,2023-03-31,referral,False,2024-08-23 04:57:55,Company closed,10.0,1,511.0,4.0,Professional,professional,cancelled,29.25,monthly,0.0,0.0,38,1816.6666666666667,8,2025-03-09 23:09:14,2023-01-26 11:47:38,30,4.0,4.0,1.0
952,Link Cloud,Real Estate,enterprise,JP,Japan,Asia/Tokyo,robert.santos@enterprise.com,Robert Santos,2023-09-24,partner,False,2025-06-17 19:05:22,,3.0,1,632.0,6.0,Enterprise,enterprise,cancelled,70.12,annual,0.0,0.0,36,2239.076923076923,4,2025-08-20 09:46:49,2023-07-21 16:37:25,26,6.0,6.5,2.0
953,KiteNet,Consulting,small,JP,Japan,Asia/Tokyo,karen.jackson@startup.co,Karen Jackson,2023-08-29,organic,True,,,,0,947.0,7.0,Enterprise Custom,enterprise,active,199.0,monthly,0.0,0.0,33,1895.0434782608695,4,2025-10-25 06:29:28,2023-01-19 00:05:53,23,0.0,5.0,4.0
954,Data Ventures,Telecommunications,small,US,United States,America/Los_Angeles,michael.lewis@protonmail.com,Michael Lewis,2024-12-05,organic,True,,,7.0,0,483.0,1.0,Free,free,active,0.0,annual,0.0,0.0,48,1922.4594594594594,9,2025-06-09 06:55:36,2023-06-19 11:44:26,37,10.0,10.0,1.0
955,HubStack,Logistics,medium,FR,France,Europe/Paris,emily.martin@enterprise.com,Emily Martin,2024-01-08,event,False,2024-07-04 17:36:22,Company closed,0.0,1,178.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,48,1677.657894736842,4,2025-07-06 22:54:35,2023-05-25 02:40:43,38,8.0,7.5,2.0
956,YieldSolutions,Consulting,large,AU,Australia,Australia/Sydney,mei.rivera@company.io,Mei Rivera,2024-12-25,paid_ads,True,,,10.0,0,463.0,2.0,Starter,starter,active,8.5,annual,0.0,0.0,45,1669.4358974358975,6,2025-08-20 18:45:27,2023-01-21 09:28:54,39,9.0,8.5,4.0
957,ArcTech,Marketing,small,US,United States,America/New_York,david.thomas@protonmail.com,David Thomas,2025-01-08,organic,False,2025-02-21 22:22:17,,2.0,1,44.0,6.0,Enterprise,enterprise,cancelled,99.0,monthly,0.0,0.0,39,1514.7777777777778,4,2025-09-15 13:19:36,2023-03-21 03:12:06,27,,,
958,GridIO,Media,small,GB,United Kingdom,Europe/London,elizabeth.perez@tech.dev,Elizabeth Perez,2024-02-05,partner,True,,,,0,787.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,49,1898.0,5,2025-09-08 18:40:06,2023-05-03 06:10:17,39,9.0,8.5,2.0
959,BeamHub,Insurance,small,CA,Canada,America/Toronto,olga.nguyen@beamhub.com,Olga Nguyen,2023-12-07,referral,False,2025-04-07 17:43:33,,,1,487.0,4.0,Professional,professional,cancelled,39.0,monthly,0.0,0.0,34,1783.625,4,2025-08-25 17:39:40,2023-05-01 05:30:23,24,3.0,6.0,3.0
960,Peak AI,Retail,small,SG,Singapore,Asia/Singapore,emily.taylor+work@gmail.com,Emily Taylor,2025-04-21,referral,True,,,7.0,0,346.0,6.0,Enterprise,enterprise,active,70.12,annual,0.0,0.0,36,2170.9666666666667,3,2025-10-28 16:55:58,2023-01-23 05:26:44,30,6.0,6.0,1.0
961,Unit Hub,Logistics,enterprise,DE,Germany,Europe/Berlin,lars.hill@corp.net,Lars Hill,2024-11-08,partner,True,,,,0,510.0,2.0,Starter,starter,active,9.6,monthly,0.0,0.0,37,1756.774193548387,2,2025-09-19 14:19:33,2023-04-09 03:35:30,31,10.0,10.0,1.0
962,YieldDynamics,Finance,medium,SG,Singapore,Asia/Singapore,richard.smith@hotmail.com,Richard Smith,2023-01-22,event,False,2024-03-28 02:08:27,No longer needed,,1,431.0,5.0,Professional Plus,professional,cancelled,50.15,monthly,0.0,0.0,42,1836.9411764705883,6,2025-02-27 08:30:24,2024-01-01 01:21:11,34,8.0,8.0,4.0
963,Grid Hub,Telecommunications,small,DE,Germany,Europe/Berlin,paul.hall@yahoo.com,Paul Hall,2025-05-23,referral,True,,,,0,314.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,42,1639.896551724138,6,2025-09-22 13:24:26,2023-06-26 23:40:37,29,6.0,7.333333333333333,3.0
964,Core Works,Healthcare,medium,JP,Japan,Asia/Tokyo,sandra.allen@protonmail.com,Sandra Allen,2023-12-31,partner,True,,,7.0,0,823.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,43,1519.4054054054054,7,2025-10-10 18:19:21,2023-07-26 18:45:14,37,10.0,10.0,1.0
965,IrisAnalytics,Telecommunications,medium,US,United States,America/Chicago,robert.hernandez@tech.dev,Robert Hernandez,2025-08-04,organic,True,,,6.0,0,241.0,4.0,Professional,professional,active,27.62,annual,0.0,0.0,42,1686.5,3,2025-10-29 18:45:00,2023-01-20 11:34:19,30,6.0,6.333333333333333,3.0
966,Glow Hub,Insurance,medium,GB,United Kingdom,Europe/London,william.gonzalez@corp.net,William Gonzalez,2023-03-10,referral,True,,,,0,1119.0,1.0,Free,free,active,0.0,annual,0.0,0.0,39,1350.8666666666666,4,2025-10-11 10:14:17,2023-01-20 06:31:24,30,8.0,8.0,1.0
967,JadeHub,Marketing,large,IN,India,Asia/Kolkata,Richard.Williams@corp.net,Richard Williams,2024-11-11,organic,True,,,,0,507.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,41,1690.0294117647059,5,2025-05-26 04:45:17,2023-08-09 18:23:27,34,8.0,7.75,4.0
968,Grid Group,Media,medium,US,United States,America/Chicago,emily.rodriguez@tech.dev,Emily Rodriguez,2023-12-15,organic,False,2025-10-04 18:57:13,Too expensive,,1,659.0,4.0,Professional,professional,cancelled,39.0,monthly,0.0,0.0,45,1776.2,4,2025-10-19 08:56:26,2023-04-25 06:15:31,35,,,
969,PulseCloud,Manufacturing,small,US,United States,America/New_York,ana.miller@yahoo.com,Ana Miller,2025-04-15,organic,True,,,6.0,0,352.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,53,2073.2045454545455,5,2025-02-17 16:30:30,2023-02-05 14:46:35,44,6.0,6.0,1.0
970,Ion Dev,Real Estate,medium,US,United States,America/Chicago,nancy.davis@company.io,Nancy Davis,2023-05-07,partner,False,2024-04-30 19:30:28,Integration issues,,1,359.0,2.0,Starter,starter,cancelled,12.0,monthly,0.0,0.0,48,1555.5263157894738,4,2025-10-12 21:07:39,2023-06-02 17:44:41,38,8.0,8.0,3.0
971,FlowNet,Real Estate,enterprise,FR,France,Europe/Paris,paul.martin@outlook.com,Paul Martin,2025-02-09,referral,True,,,9.0,0,417.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,41,1558.138888888889,4,2025-09-18 17:02:36,2023-01-28 21:48:07,36,9.0,5.75,4.0
972,Data Digital,Healthcare,small,BR,Brazil,America/Sao_Paulo,james.miller@company.io,James Miller,2023-04-20,partner,True,,,8.0,0,1078.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,41,1730.8125,4,2025-07-19 06:18:20,2023-07-17 02:38:57,32,10.0,8.0,2.0
973,Peak Ventures,Legal,enterprise,US,United States,America/Chicago,Aisha.Tanaka@yahoo.com,Aisha Tanaka,2025-09-07,partner,True,,,,0,207.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,39,1758.0967741935483,6,2025-10-05 19:37:06,2023-06-11 12:32:48,31,7.0,6.833333333333333,6.0
974,ArcLabs,Telecommunications,small,BR,Brazil,America/Sao_Paulo,mei.patel@tech.dev,Mei Patel,2024-03-16,partner,True,,,,0,747.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,44,1661.8285714285714,4,2025-08-22 00:32:01,2023-03-29 06:00:01,35,7.0,8.0,5.0
975,Nexus Systems,Legal,medium,DE,Germany,Europe/Berlin,raj.hill@startup.co,Raj Hill,2025-02-03,referral,True,,,5.0,0,423.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,32,1460.0,3,2025-08-06 15:28:45,2023-11-22 08:54:49,27,6.0,6.5,4.0
976,Edge Ops,Manufacturing,small,GB,United Kingdom,Europe/London,sarah.davis@outlook.com,Sarah Davis,2023-01-15,paid_ads,True,,,7.0,0,1173.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,37,2026.25,7,2025-09-16 12:01:38,2023-02-23 07:52:48,28,5.0,7.333333333333333,3.0
977,YieldOps,Education,medium,SG,Singapore,Asia/Singapore,richard.green@hotmail.com,Richard Green,2025-05-28,event,True,,,7.0,0,309.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,29,1815.0,5,2025-06-25 11:14:50,2023-02-14 18:16:52,22,5.0,6.5,2.0
978,Beam HQ,Finance,small,US,United States,America/New_York,ahmed.robinson@outlook.com,Ahmed Robinson,2023-05-25,referral,True,,,9.0,0,1043.0,4.0,Professional,professional,active,27.62,annual,0.0,0.0,33,2070.4074074074074,3,2025-10-28 00:54:08,2023-02-24 23:13:21,27,6.0,6.0,1.0
979,Drift Studio,Education,large,GB,United Kingdom,Europe/London,mark.gonzalez@enterprise.com,Mark Gonzalez,2023-10-04,organic,False,2024-04-22 07:38:30,Not enough users,,1,201.0,2.0,Starter,starter,cancelled,12.0,monthly,0.0,0.0,34,1677.2333333333333,2,2025-07-05 08:23:59,2023-02-25 10:26:28,30,8.0,7.666666666666667,3.0
980,ZealPlatform,Manufacturing,small,JP,Japan,Asia/Tokyo,steven.adams@company.io,Steven Adams,2024-12-07,organic,False,2025-09-18 15:44:35,Outgrew the platform,,1,285.0,5.0,Professional Plus,professional,cancelled,49.17,annual,0.0,0.0,54,1808.6530612244899,6,2025-06-21 09:29:44,2023-04-20 09:18:29,49,5.0,7.2,5.0
981,QuarkPlatform,Logistics,medium,BR,Brazil,America/Sao_Paulo,andrew.tanaka@enterprise.com,Andrew Tanaka,2023-01-04,organic,False,2023-03-05 09:37:26,Company closed,,1,60.0,7.0,Enterprise Custom,enterprise,cancelled,149.25,monthly,0.0,0.0,34,2037.2592592592594,5,2025-08-29 18:16:23,2023-06-12 10:24:55,27,9.0,8.0,4.0
982,Rush Ventures,E-commerce,large,AU,Australia,Australia/Sydney,wei.santos@rushventures.com,Wei Santos,2024-04-28,organic,True,,,,0,704.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,34,1560.2413793103449,4,2025-03-23 01:10:21,2023-08-09 20:58:49,29,4.0,4.0,1.0
983,OrbitCorp,E-commerce,medium,AU,Australia,Australia/Sydney,paul.chen@tech.dev,Paul Chen,2023-05-19,organic,True,,,7.0,0,1049.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,43,1856.6451612903227,4,2025-06-14 13:06:43,2023-02-09 12:41:16,31,0.0,5.333333333333333,3.0
984,QuarkLabs,Manufacturing,small,DE,Germany,Europe/Berlin,raj.nguyen@outlook.com,Raj Nguyen,2023-08-31,partner,True,,,5.0,0,945.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,31,1445.0833333333333,3,2025-08-02 17:08:18,2023-03-17 01:04:35,24,4.0,7.666666666666667,3.0
985,CloudIO,Media,small,SG,Singapore,Asia/Singapore,priya.hall@enterprise.com,Priya Hall,2023-08-10,referral,True,,,,0,966.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,51,1992.046511627907,9,2025-08-22 20:35:56,2023-04-09 06:34:43,43,7.0,6.5,2.0
986,Sage Studio,Telecommunications,small,CA,Canada,America/Toronto,kimberly.hall@sagestudio.com,Kimberly Hall,2023-10-09,paid_ads,False,2025-08-07 17:02:40,No longer needed,0.0,1,668.0,3.0,Starter Plus,starter,cancelled,19.0,monthly,0.0,0.0,34,1797.25,4,2025-02-03 01:27:45,2023-03-27 05:44:39,28,10.0,8.333333333333334,3.0
987,DataOps,Real Estate,small,US,United States,America/New_York,linda.patel@protonmail.com,Linda Patel,2024-03-18,organic,False,2024-06-05 03:24:02,No longer needed,0.0,1,79.0,2.0,Starter,starter,cancelled,12.0,monthly,0.0,0.0,40,1605.235294117647,6,2025-03-26 18:56:37,2023-03-11 14:59:59,34,6.0,3.0,3.0
988,Arc Systems,Healthcare,enterprise,US,United States,America/Los_Angeles,susan.jones@hotmail.com,Susan Jones,2023-06-20,organic,True,,,8.0,0,1017.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,50,2034.6666666666667,3,2025-09-11 18:52:15,2023-02-08 19:12:36,42,8.0,9.333333333333334,3.0
989,MistDynamics,E-commerce,medium,AU,Australia,Australia/Sydney,barbara.flores@company.io,Barbara Flores,2023-08-08,organic,True,,,,0,968.0,3.0,Starter Plus,starter,active,16.15,monthly,0.0,0.0,37,1654.0,6,2025-02-19 09:16:33,2023-01-12 14:18:48,33,6.0,6.25,4.0
990,Data Platform,Legal,large,JP,Japan,Asia/Tokyo,ana.davis@corp.net,Ana Davis,2025-04-16,paid_ads,False,2025-08-24 13:50:33,No longer needed,1.0,1,130.0,6.0,Enterprise,enterprise,cancelled,66.0,annual,0.0,0.0,28,1895.7826086956522,2,2025-06-11 07:43:15,2023-04-21 23:54:09,23,8.0,8.0,1.0
991,PulseDynamics,Marketing,medium,JP,Japan,Asia/Tokyo,jennifer.taylor@pulsedynamics.com,Jennifer Taylor,2024-05-17,partner,True,,,9.0,0,685.0,2.0,Starter,starter,active,9.0,annual,0.0,0.0,51,1689.2380952380952,7,2025-10-23 22:47:50,2023-07-23 17:36:12,42,9.0,8.0,4.0
992,Jet Group,Consulting,small,AU,Australia,Australia/Sydney,olga.green@company.io,Olga Green,2024-11-28,organic,True,,,,0,490.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,44,1779.4285714285713,4,2025-10-08 22:16:01,2023-01-28 03:49:39,35,8.0,8.0,2.0
993,Bolt Hub,Logistics,large,US,United States,America/New_York,kenji.tanaka@yahoo.com,Kenji Tanaka,2025-04-07,referral,True,,,8.0,0,360.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,35,1878.0714285714287,5,2025-02-19 10:34:41,2023-01-11 06:06:33,28,8.0,8.0,2.0
994,OnyxPro,Technology,large,US,United States,America/Los_Angeles,daniel.lee@tech.dev,Daniel Lee,2025-02-09,paid_ads,True,,,8.0,0,417.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,41,1835.0967741935483,7,2025-10-19 10:06:57,2023-02-10 19:38:29,31,7.0,7.0,1.0
995,Warp Cloud,Media,medium,US,United States,America/New_York,charles.harris@warpcloud.com,Charles Harris,2024-09-05,referral,False,2025-04-25 22:42:39,Missing features,4.0,1,232.0,2.0,Starter,starter,cancelled,10.0,annual,0.0,0.0,42,2211.969696969697,6,2025-08-20 16:09:13,2023-04-30 10:12:22,33,7.0,8.0,3.0
996,XenonPro,Media,small,AU,Australia,Australia/Sydney,matthew.torres@protonmail.com,Matthew Torres,2023-11-26,paid_ads,True,,,6.0,0,858.0,2.0,Starter,starter,paused,12.0,monthly,0.0,0.0,44,1457.9166666666667,5,2025-10-29 23:19:26,2023-08-12 14:01:51,36,9.0,7.333333333333333,3.0
997,Edge AI,Education,enterprise,US,United States,America/New_York,linda.sanchez@tech.dev,Linda Sanchez,2025-01-26,paid_ads,False,2025-10-25 22:48:48,,7.0,1,272.0,1.0,Free,free,cancelled,0.0,annual,0.0,0.0,42,2214.4594594594596,5,2025-08-16 01:54:49,2023-03-16 06:25:32,37,8.0,6.0,2.0
998,Trek Hub,E-commerce,medium,SG,Singapore,Asia/Singapore,robert.sanchez@trekhub.com,Robert Sanchez,2024-02-14,event,True,,,4.0,0,778.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,41,1709.030303030303,5,2025-09-04 04:41:06,2023-02-05 15:39:42,33,8.0,7.0,2.0
999,Pulse Corp,Insurance,large,US,United States,America/Los_Angeles,nancy.patel@pulsecorp.com,Nancy Patel,2025-09-10,organic,True,,,9.0,0,204.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,44,1652.4571428571428,3,2025-07-28 22:13:02,2023-01-17 04:23:44,35,8.0,4.666666666666667,3.0
1000,SyncStack,Marketing,enterprise,IN,India,Asia/Kolkata,priya.jackson@startup.co,Priya Jackson,2025-01-08,event,True,,,8.0,0,449.0,1.0,Free,free,active,0.0,annual,0.0,0.0,36,1689.0344827586207,5,2025-08-12 06:12:55,2023-09-17 09:04:24,29,7.0,7.0,1.0
1001,Flow IO,Manufacturing,small,AU,Australia,Australia/Sydney,mei.moore@tech.dev,Mei Moore,2025-07-29,paid_ads,False,2025-09-18 22:18:24,,1.0,1,51.0,4.0,Professional,professional,cancelled,39.0,monthly,0.0,0.0,37,2025.84375,3,2025-10-18 16:18:59,2024-03-03 07:12:35,32,9.0,9.0,2.0
1002,RushWorks,Finance,medium,BR,Brazil,America/Sao_Paulo,dmitri.hall@gmail.com,Dmitri Hall,2024-10-16,partner,False,2025-10-12 06:12:49,Poor support experience,8.0,1,361.0,4.0,Professional,professional,cancelled,31.2,monthly,0.0,0.0,40,1428.3714285714286,3,2025-10-05 08:06:01,2023-01-23 11:45:53,35,8.0,8.0,1.0
1003,LinkWorks,Healthcare,medium,FR,France,Europe/Paris,joseph.tanaka@outlook.com,Joseph Tanaka,2024-04-10,referral,True,,,,0,722.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,42,1863.2894736842106,5,2025-09-22 07:34:48,2023-01-27 23:59:02,38,9.0,9.0,1.0
1004,MetaPlatform,Logistics,large,GB,United Kingdom,Europe/London,ashley.wilson@metaplatform.com,Ashley Wilson,2024-02-21,referral,True,,,,0,771.0,5.0,Professional Plus,professional,active,53.1,monthly,0.0,0.0,35,2144.233333333333,4,2024-04-13 12:23:54,2023-01-23 12:23:08,30,2.0,4.25,4.0
1005,WarpGroup,Consulting,enterprise,IN,India,Asia/Kolkata,matthew.miller@startup.co,Matthew Miller,2025-01-07,organic,True,,,,0,450.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,39,1972.1724137931035,4,2025-06-28 08:30:44,2023-09-08 20:27:38,29,9.0,8.5,2.0
1006,LunaSoftware,Insurance,small,BR,Brazil,America/Sao_Paulo,michael.perez@yahoo.com,Michael Perez,2024-06-20,referral,True,,,7.0,0,651.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,50,1824.2051282051282,6,2025-09-22 11:08:27,2023-09-12 14:35:44,39,7.0,8.5,2.0
1007,OnyxNet,Legal,small,BR,Brazil,America/Sao_Paulo,linda.patel@corp.net,Linda Patel,2024-02-06,paid_ads,True,,,,0,786.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,48,1989.5,4,2025-10-05 00:55:45,2023-03-18 17:53:51,40,9.0,9.0,1.0
1008,DataTech,Healthcare,enterprise,US,United States,America/Chicago,kenji.king@outlook.com,Kenji King,2023-08-20,organic,True,,,6.0,0,956.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,48,1847.0,7,2025-08-04 11:25:03,2023-05-18 08:08:46,39,9.0,9.0,1.0
1009,LinkDigital,Manufacturing,small,US,United States,America/Los_Angeles,sofia.patel@corp.net,Sofia Patel,2023-03-17,referral,True,,,6.0,0,1112.0,2.0,Starter,starter,active,10.2,monthly,0.0,0.0,46,1878.081081081081,6,2025-06-20 13:42:45,2023-01-16 12:07:30,37,9.0,9.5,2.0
1010,FlowAnalytics,Legal,large,FR,France,Europe/Paris,christopher.rodriguez@gmail.com,Christopher Rodriguez,2024-10-07,organic,False,2025-09-09 14:16:30,Company closed,9.0,1,337.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,35,1716.1379310344828,5,2025-06-27 11:07:05,2023-02-04 23:17:53,29,9.0,9.0,1.0
1011,Zeal Labs,Technology,small,US,United States,America/New_York,dorothy.wilson@zeallabs.com,Dorothy Wilson,2025-06-11,referral,True,,,8.0,0,295.0,1.0,Free,free,active,0.0,annual,0.0,0.0,37,2011.3225806451612,2,2025-05-12 18:28:00,2023-03-07 14:23:02,31,7.0,7.0,2.0
1012,Luna Hub,E-commerce,small,IN,India,Asia/Kolkata,daniel.brown@yahoo.com,Daniel Brown,2023-04-22,organic,True,,,,0,1076.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,48,1927.1538461538462,4,2025-08-14 10:44:41,2023-03-10 21:23:08,39,0.0,7.0,6.0
1013,SyncPro,Healthcare,small,DE,Germany,Europe/Berlin,kimberly.smith@hotmail.com,Kimberly Smith,2023-09-01,paid_ads,True,,,,0,944.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,30,1503.9583333333333,5,2025-10-12 06:05:55,2023-05-26 08:38:41,24,8.0,5.333333333333333,3.0
1014,Peak Studio,Real Estate,large,US,United States,America/Chicago,patricia.miller@gmail.com,Patricia Miller,2023-02-18,referral,True,,,,0,1139.0,1.0,Free,free,active,0.0,annual,0.0,0.0,41,1996.78125,4,2025-05-16 01:24:37,2023-01-16 01:12:32,32,1.0,1.0,1.0
